1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,1,0,0
11,1,0,0
12,1,0,0
13,1,0,0
14,1,1,0
15,1,1,1
16,1,1,1
17,1,1,1
18,1,1,1
19,1,1,1
20,1,1,1
21,1,1,1
22,1,1,1
23,2,1,1
24,2,1,1
25,2,1,1
26,2,1,1
27,2,1,1
28,2,2,2
29,3,2,2
30,3,2,2
31,3,2,2
32,3,2,2
33,4,3,2
34,4,3,3
35,4,3,3
36,4,3,3
37,4,3,3
38,4,4,4
39,5,4,4
40,5,4,4
41,5,4,4
42,5,4,4
43,5,5,4
44,5,5,5
45,5,5,5
46,5,5,5
47,5,5,5
48,5,5,5
49,5,5,5
50,5,5,5
51,6,5,5
52,6,5,5
53,6,5,5
54,6,5,5
55,6,5,5
56,6,5,5
57,6,5,5
58,6,6,5
59,6,6,6
60,6,6,6
61,7,6,6
62,7,6,6
63,7,6,6
64,7,6,6
65,7,6,6
66,7,7,6
67,7,7,7
68,7,7,7
69,7,7,7
70,7,7,7
71,7,7,7
72,7,7,7
73,7,7,7
74,7,7,7
75,7,7,7
76,7,7,7
77,8,7,7
78,8,7,7
79,8,7,7
80,8,7,7
81,8,8,7
82,8,8,8
83,8,8,8
84,8,8,8
85,8,8,8
86,8,8,8
87,8,8,8
88,8,8,8
89,8,8,8
90,8,8,8
91,8,8,8
92,8,8,8
93,8,8,8
94,8,8,8
95,8,8,8
96,8,8,8
97,8,8,8
98,8,8,8
99,8,8,8
100,8,8,8
