1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,1,0,0
8,1,0,0
9,1,0,0
10,1,0,0
11,1,1,0
12,1,1,1
13,1,1,1
14,1,1,1
15,1,1,1
16,1,1,1
17,1,1,1
18,1,1,1
19,1,1,1
20,1,1,1
21,1,1,1
22,1,1,1
23,1,1,1
24,1,1,1
25,2,1,1
26,2,1,1
27,2,1,1
28,2,1,1
29,2,1,1
30,2,2,2
31,2,2,2
32,2,2,2
33,2,2,2
34,2,2,2
35,2,2,2
36,2,2,2
37,2,2,2
38,4,2,2
39,4,2,2
40,4,2,2
41,4,2,2
42,4,3,2
43,4,4,4
44,4,4,4
45,4,4,4
46,4,4,4
47,4,4,4
48,4,4,4
49,4,4,4
50,4,4,4
51,4,4,4
52,4,4,4
53,4,4,4
54,4,4,4
55,4,4,4
56,4,4,4
57,4,4,4
58,4,4,4
59,4,4,4
60,4,4,4
61,4,4,4
62,4,4,4
63,5,4,4
64,5,4,4
65,5,4,4
66,5,4,4
67,5,4,4
68,5,4,4
69,6,4,4
70,6,5,5
71,6,5,5
72,6,5,5
73,6,5,5
74,6,6,6
75,6,6,6
76,6,6,6
77,6,6,6
78,6,6,6
79,6,6,6
80,6,6,6
81,6,6,6
82,6,6,6
83,6,6,6
84,6,6,6
85,6,6,6
86,6,6,6
87,6,6,6
88,6,6,6
89,7,6,6
90,7,6,6
91,7,6,6
92,7,6,6
93,7,6,6
94,7,6,6
95,7,6,6
96,7,6,6
97,7,6,6
98,7,7,7
99,7,7,7
100,7,7,7
