1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,1,0,0
11,1,0,0
12,1,0,0
13,1,0,0
14,1,1,0
15,1,1,1
16,1,1,1
17,1,1,1
18,2,1,1
19,2,1,1
20,2,1,1
21,2,1,1
22,2,1,1
23,2,1,1
24,2,2,2
25,4,2,2
26,4,2,2
27,4,2,2
28,4,2,2
29,4,2,2
30,4,3,2
31,4,3,3
32,4,3,3
33,4,3,3
34,4,4,3
35,4,4,4
36,4,4,4
37,4,4,4
38,4,4,4
39,4,4,4
40,4,4,4
41,4,4,4
42,4,4,4
43,4,4,4
44,4,4,4
45,5,4,4
46,5,4,4
47,5,4,4
48,5,4,4
49,5,4,4
50,5,5,4
51,5,5,5
52,5,5,5
53,5,5,5
54,5,5,5
55,5,5,5
56,5,5,5
57,5,5,5
58,5,5,5
59,5,5,5
60,5,5,5
61,5,5,5
62,5,5,5
63,5,5,5
64,5,5,5
65,5,5,5
66,5,5,5
67,5,5,5
68,5,5,5
69,6,5,5
70,6,5,5
71,6,5,5
72,7,5,5
73,7,5,5
74,7,6,5
75,7,6,6
76,7,6,6
77,7,6,6
78,7,6,6
79,7,7,6
80,7,7,7
81,7,7,7
82,7,7,7
83,7,7,7
84,7,7,7
85,7,7,7
86,8,7,7
87,8,7,7
88,9,7,7
89,9,7,7
90,9,7,7
91,9,8,8
92,9,8,8
93,9,8,8
94,9,9,8
95,9,9,9
96,9,9,9
97,9,9,9
98,9,9,9
99,9,9,9
100,9,9,9
